n,x,monthly_payment,monthly_return,profit_after_yrs,5yrs,10yrs,20yrs,40yrs
4.75,2.0000000000000004,4800.000000000001,4586.35,4.97,1581.0,276762.0,827124.0,1927848.0
4.75,2.1000000000000005,5040.000000000001,4610.1,5.19,-10674.0,265932.0,819144.0,1925568.0
4.75,2.2000000000000006,5280.000000000002,4633.85,5.41,-22929.0,255102.0,811164.0,1923288.0
4.75,2.3000000000000007,5520.000000000002,4657.6,5.63,-35184.0,244272.0,803184.0,1921008.0
4.75,2.400000000000001,5760.000000000002,4681.35,5.84,-47439.0,233442.0,795204.0,1918728.0
4.75,2.500000000000001,6000.000000000002,4705.1,6.06,-59694.0,222612.0,787224.0,1916448.0
4.75,2.600000000000001,6240.000000000003,4728.85,6.27,-71949.0,211782.0,779244.0,1914168.0
4.75,2.700000000000001,6480.000000000003,4752.6,6.48,-84204.0,200952.0,771264.0,1911888.0
4.75,2.800000000000001,6720.000000000003,4776.35,6.68,-96459.0,190122.0,763284.0,1909608.0
4.75,2.9000000000000012,6960.000000000003,4800.1,6.89,-108714.0,179292.0,755304.0,1907328.0
4.75,3.0000000000000013,7200.000000000004,4823.85,7.09,-120969.0,168462.0,747324.0,1905048.0
4.83,0.6,1440.0,4264.62,1.63,172357.2,428234.4,939988.8,1963497.6
4.83,0.7,1680.0,4288.78,1.89,159886.8,417213.6,931867.2,1961174.4
4.83,0.7999999999999999,1919.9999999999998,4312.95,2.15,147417.0,406194.0,923748.0,1958856.0
4.83,0.8999999999999999,2160.0,4337.12,2.41,134947.2,395174.4,915628.8,1956537.6
4.83,0.9999999999999999,2399.9999999999995,4361.28,2.66,122476.8,384153.6,907507.2,1954214.4
4.83,1.0999999999999999,2639.9999999999995,4385.45,2.91,110007.0,373134.0,899388.0,1951896.0
4.83,1.2,2880.0,4409.62,3.16,97537.2,362114.4,891268.8,1949577.6
4.83,1.3,3120.0,4433.78,3.4,85066.8,351093.6,883147.2,1947254.4
4.83,1.4000000000000001,3360.0000000000005,4457.95,3.64,72597.0,340074.0,875028.0,1944936.0
4.83,1.5000000000000002,3600.0000000000005,4482.12,3.88,60127.2,329054.4,866908.8,1942617.6
4.83,1.6000000000000003,3840.000000000001,4506.28,4.12,47656.8,318033.6,858787.2,1940294.4
4.83,1.7000000000000004,4080.000000000001,4530.45,4.35,35187.0,307014.0,850668.0,1937976.0
4.83,1.8000000000000005,4320.000000000001,4554.62,4.58,22717.2,295994.4,842548.8,1935657.6
4.83,1.9000000000000006,4560.000000000002,4578.78,4.81,10246.8,284973.6,834427.2,1933334.4
4.83,2.0000000000000004,4800.000000000001,4602.95,5.04,-2223.0,273954.0,826308.0,1931016.0
4.83,2.1000000000000005,5040.000000000001,4627.12,5.26,-14692.8,262934.4,818188.8,1928697.6
4.83,2.2000000000000006,5280.000000000002,4651.28,5.49,-27163.2,251913.6,810067.2,1926374.4
4.83,2.3000000000000007,5520.000000000002,4675.45,5.71,-39633.0,240894.0,801948.0,1924056.0
4.83,2.400000000000001,5760.000000000002,4699.62,5.92,-52102.8,229874.4,793828.8,1921737.6
4.83,2.500000000000001,6000.000000000002,4723.78,6.14,-64573.2,218853.6,785707.2,1919414.4
4.83,2.600000000000001,6240.000000000003,4747.95,6.35,-77043.0,207834.0,777588.0,1917096.0
4.83,2.700000000000001,6480.000000000003,4772.12,6.56,-89512.8,196814.4,769468.8,1914777.6
4.83,2.800000000000001,6720.000000000003,4796.28,6.77,-101983.2,185793.6,761347.2,1912454.4
4.83,2.9000000000000012,6960.000000000003,4820.45,6.98,-114453.0,174774.0,753228.0,1910136.0
4.83,3.0000000000000013,7200.000000000004,4844.62,7.18,-126922.8,163754.4,745108.8,1907817.6
4.92,0.6,1440.0,4275.38,1.66,171562.8,428085.6,941131.2,1967222.4
4.92,0.7,1680.0,4299.97,1.92,158878.2,416876.4,932872.8,1964865.6
4.92,0.7999999999999999,1919.9999999999998,4324.55,2.18,146193.0,405666.0,924612.0,1962504.0
4.92,0.8999999999999999,2160.0,4349.13,2.44,133507.8,394455.6,916351.2,1960142.4
4.92,0.9999999999999999,2399.9999999999995,4373.72,2.7,120823.2,383246.4,908092.8,1957785.6
4.92,1.0999999999999999,2639.9999999999995,4398.3,2.95,108138.0,372036.0,899832.0,1955424.0
4.92,1.2,2880.0,4422.88,3.2,95452.8,360825.6,891571.2,1953062.4
4.92,1.3,3120.0,4447.47,3.45,82768.2,349616.4,883312.8,1950705.6
4.92,1.4000000000000001,3360.0000000000005,4472.05,3.69,70083.0,338406.0,875052.0,1948344.0
4.92,1.5000000000000002,3600.0000000000005,4496.63,3.94,57397.8,327195.6,866791.2,1945982.4
4.92,1.6000000000000003,3840.000000000001,4521.22,4.18,44713.2,315986.4,858532.8,1943625.6
4.92,1.7000000000000004,4080.000000000001,4545.8,4.41,32028.0,304776.0,850272.0,1941264.0
4.92,1.8000000000000005,4320.000000000001,4570.38,4.65,19342.8,293565.6,842011.2,1938902.4
4.92,1.9000000000000006,4560.000000000002,4594.97,4.88,6658.2,282356.4,833752.8,1936545.6
4.92,2.0000000000000004,4800.000000000001,4619.55,5.11,-6027.0,271146.0,825492.0,1934184.0
4.92,2.1000000000000005,5040.000000000001,4644.13,5.34,-18712.2,259935.6,817231.2,1931822.4
4.92,2.2000000000000006,5280.000000000002,4668.72,5.56,-31396.8,248726.4,808972.8,1929465.6
4.92,2.3000000000000007,5520.000000000002,4693.3,5.78,-44082.0,237516.0,800712.0,1927104.0
4.92,2.400000000000001,5760.000000000002,4717.88,6.0,-56767.2,226305.6,792451.2,1924742.4
4.92,2.500000000000001,6000.000000000002,4742.47,6.22,-69451.8,215096.4,784192.8,1922385.6
4.92,2.600000000000001,6240.000000000003,4767.05,6.44,-82137.0,203886.0,775932.0,1920024.0
4.92,2.700000000000001,6480.000000000003,4791.63,6.65,-94822.2,192675.6,767671.2,1917662.4
4.92,2.800000000000001,6720.000000000003,4816.22,6.86,-107506.8,181466.4,759412.8,1915305.6
4.92,2.9000000000000012,6960.000000000003,4840.8,7.07,-120192.0,170256.0,751152.0,1912944.0
4.92,3.0000000000000013,7200.000000000004,4865.38,7.28,-132877.2,159045.6,742891.2,1910582.4
5.0,0.6,1440.0,4286.15,1.68,170769.0,427938.0,942276.0,1970952.0
5.0,0.7,1680.0,4311.15,1.95,157869.0,416538.0,933876.0,1968552.0
5.0,0.7999999999999999,1919.9999999999998,4336.15,2.21,144969.0,405138.0,925476.0,1966152.0
5.0,0.8999999999999999,2160.0,4361.15,2.48,132069.0,393738.0,917076.0,1963752.0
5.0,0.9999999999999999,2399.9999999999995,4386.15,2.74,119169.0,382338.0,908676.0,1961352.0
5.0,1.0999999999999999,2639.9999999999995,4411.15,2.99,106269.0,370938.0,900276.0,1958952.0
5.0,1.2,2880.0,4436.15,3.25,93369.0,359538.0,891876.0,1956552.0
5.0,1.3,3120.0,4461.15,3.5,80469.0,348138.0,883476.0,1954152.0
5.0,1.4000000000000001,3360.0000000000005,4486.15,3.74,67569.0,336738.0,875076.0,1951752.0
5.0,1.5000000000000002,3600.0000000000005,4511.15,3.99,54669.0,325338.0,866676.0,1949352.0
5.0,1.6000000000000003,3840.000000000001,4536.15,4.23,41769.0,313938.0,858276.0,1946952.0
5.0,1.7000000000000004,4080.000000000001,4561.15,4.47,28869.0,302538.0,849876.0,1944552.0
5.0,1.8000000000000005,4320.000000000001,4586.15,4.71,15969.0,291138.0,841476.0,1942152.0
5.0,1.9000000000000006,4560.000000000002,4611.15,4.94,3069.0,279738.0,833076.0,1939752.0
5.0,2.0000000000000004,4800.000000000001,4636.15,5.18,-9831.0,268338.0,824676.0,1937352.0
5.0,2.1000000000000005,5040.000000000001,4661.15,5.41,-22731.0,256938.0,816276.0,1934952.0
5.0,2.2000000000000006,5280.000000000002,4686.15,5.63,-35631.0,245538.0,807876.0,1932552.0
5.0,2.3000000000000007,5520.000000000002,4711.15,5.86,-48531.0,234138.0,799476.0,1930152.0
5.0,2.400000000000001,5760.000000000002,4736.15,6.08,-61431.0,222738.0,791076.0,1927752.0
5.0,2.500000000000001,6000.000000000002,4761.15,6.3,-74331.0,211338.0,782676.0,1925352.0
5.0,2.600000000000001,6240.000000000003,4786.15,6.52,-87231.0,199938.0,774276.0,1922952.0
5.0,2.700000000000001,6480.000000000003,4811.15,6.73,-100131.0,188538.0,765876.0,1920552.0
5.0,2.800000000000001,6720.000000000003,4836.15,6.95,-113031.0,177138.0,757476.0,1918152.0
5.0,2.9000000000000012,6960.000000000003,4861.15,7.16,-125931.0,165738.0,749076.0,1915752.0
5.0,3.0000000000000013,7200.000000000004,4886.15,7.37,-138831.0,154338.0,740676.0,1913352.0
5.08,0.6,1440.0,4296.92,1.7,169975.2,427790.4,943420.8,1974681.6
5.08,0.7,1680.0,4322.34,1.98,156860.4,416200.8,934881.6,1972243.2
5.08,0.7999999999999999,1919.9999999999998,4347.76,2.24,143745.6,404611.2,926342.4,1969804.8
5.08,0.8999999999999999,2160.0,4373.17,2.51,130630.2,393020.4,917800.8,1967361.6
5.08,0.9999999999999999,2399.9999999999995,4398.59,2.77,117515.4,381430.8,909261.6,1964923.2
5.08,1.0999999999999999,2639.9999999999995,4424.01,3.03,104400.6,369841.2,900722.4,1962484.8
5.08,1.2,2880.0,4449.42,3.29,91285.2,358250.4,892180.8,1960041.6
5.08,1.3,3120.0,4474.84,3.54,78170.4,346660.8,883641.6,1957603.2
5.08,1.4000000000000001,3360.0000000000005,4500.26,3.8,65055.6,335071.2,875102.4,1955164.8
5.08,1.5000000000000002,3600.0000000000005,4525.67,4.04,51940.2,323480.4,866560.8,1952721.6
5.08,1.6000000000000003,3840.000000000001,4551.09,4.29,38825.4,311890.8,858021.6,1950283.2
5.08,1.7000000000000004,4080.000000000001,4576.51,4.53,25710.6,300301.2,849482.4,1947844.8
5.08,1.8000000000000005,4320.000000000001,4601.92,4.77,12595.2,288710.4,840940.8,1945401.6
5.08,1.9000000000000006,4560.000000000002,4627.34,5.01,-519.6,277120.8,832401.6,1942963.2
5.08,2.0000000000000004,4800.000000000001,4652.76,5.24,-13634.4,265531.2,823862.4,1940524.8
5.08,2.1000000000000005,5040.000000000001,4678.17,5.48,-26749.8,253940.4,815320.8,1938081.6
5.08,2.2000000000000006,5280.000000000002,4703.59,5.71,-39864.6,242350.8,806781.6,1935643.2
5.08,2.3000000000000007,5520.000000000002,4729.01,5.93,-52979.4,230761.2,798242.4,1933204.8
5.08,2.400000000000001,5760.000000000002,4754.42,6.16,-66094.8,219170.4,789700.8,1930761.6
5.08,2.500000000000001,6000.000000000002,4779.84,6.38,-79209.6,207580.8,781161.6,1928323.2
5.08,2.600000000000001,6240.000000000003,4805.26,6.6,-92324.4,195991.2,772622.4,1925884.8
5.08,2.700000000000001,6480.000000000003,4830.67,6.82,-105439.8,184400.4,764080.8,1923441.6
5.08,2.800000000000001,6720.000000000003,4856.09,7.03,-118554.6,172810.8,755541.6,1921003.2
5.08,2.9000000000000012,6960.000000000003,4881.51,7.25,-131669.4,161221.2,747002.4,1918564.8
5.08,3.0000000000000013,7200.000000000004,4906.92,7.46,-144784.8,149630.4,738460.8,1916121.6
5.17,0.6,1440.0,4307.69,1.73,169181.4,427642.8,944565.6,1978411.2
5.17,0.7,1680.0,4333.53,2.0,155851.8,415863.6,935887.2,1975934.4
5.17,0.7999999999999999,1919.9999999999998,4359.36,2.28,142521.6,404083.2,927206.4,1973452.8
5.17,0.8999999999999999,2160.0,4385.19,2.54,129191.4,392302.8,918525.6,1970971.2
5.17,0.9999999999999999,2399.9999999999995,4411.03,2.81,115861.8,380523.6,909847.2,1968494.4
5.17,1.0999999999999999,2639.9999999999995,4436.86,3.07,102531.6,368743.2,901166.4,1966012.8
5.17,1.2,2880.0,4462.69,3.33,89201.4,356962.8,892485.6,1963531.2
5.17,1.3,3120.0,4488.53,3.59,75871.8,345183.6,883807.2,1961054.4
5.17,1.4000000000000001,3360.0000000000005,4514.36,3.85,62541.6,333403.2,875126.4,1958572.8
5.17,1.5000000000000002,3600.0000000000005,4540.19,4.1,49211.4,321622.8,866445.6,1956091.2
5.17,1.6000000000000003,3840.000000000001,4566.03,4.35,35881.8,309843.6,857767.2,1953614.4
5.17,1.7000000000000004,4080.000000000001,4591.86,4.59,22551.6,298063.2,849086.4,1951132.8
5.17,1.8000000000000005,4320.000000000001,4617.69,4.83,9221.4,286282.8,840405.6,1948651.2
5.17,1.9000000000000006,4560.000000000002,4643.53,5.07,-4108.2,274503.6,831727.2,1946174.4
5.17,2.0000000000000004,4800.000000000001,4669.36,5.31,-17438.4,262723.2,823046.4,1943692.8
5.17,2.1000000000000005,5040.000000000001,4695.19,5.55,-30768.6,250942.8,814365.6,1941211.2
5.17,2.2000000000000006,5280.000000000002,4721.03,5.78,-44098.2,239163.6,805687.2,1938734.4
5.17,2.3000000000000007,5520.000000000002,4746.86,6.01,-57428.4,227383.2,797006.4,1936252.8
5.17,2.400000000000001,5760.000000000002,4772.69,6.24,-70758.6,215602.8,788325.6,1933771.2
5.17,2.500000000000001,6000.000000000002,4798.53,6.46,-84088.2,203823.6,779647.2,1931294.4
5.17,2.600000000000001,6240.000000000003,4824.36,6.68,-97418.4,192043.2,770966.4,1928812.8
5.17,2.700000000000001,6480.000000000003,4850.19,6.9,-110748.6,180262.8,762285.6,1926331.2
5.17,2.800000000000001,6720.000000000003,4876.03,7.12,-124078.2,168483.6,753607.2,1923854.4
5.17,2.9000000000000012,6960.000000000003,4901.86,7.34,-137408.4,156703.2,744926.4,1921372.8
5.17,3.0000000000000013,7200.000000000004,4927.69,7.55,-150738.6,144922.8,736245.6,1918891.2
5.25,0.6,1440.0,4318.46,1.75,168387.6,427495.2,945710.4,1982140.8
5.25,0.7,1680.0,4344.71,2.03,154842.6,415525.2,936890.4,1979620.8
5.25,0.7999999999999999,1919.9999999999998,4370.96,2.31,141297.6,403555.2,928070.4,1977100.8
5.25,0.8999999999999999,2160.0,4397.21,2.58,127752.6,391585.2,919250.4,1974580.8
5.25,0.9999999999999999,2399.9999999999995,4423.46,2.85,114207.6,379615.2,910430.4,1972060.8
5.25,1.0999999999999999,2639.9999999999995,4449.71,3.11,100662.6,367645.2,901610.4,1969540.8
5.25,1.2,2880.0,4475.96,3.38,87117.6,355675.2,892790.4,1967020.8
5.25,1.3,3120.0,4502.21,3.64,73572.6,343705.2,883970.4,1964500.8
5.25,1.4000000000000001,3360.0000000000005,4528.46,3.9,60027.6,331735.2,875150.4,1961980.8
5.25,1.5000000000000002,3600.0000000000005,4554.71,4.15,46482.6,319765.2,866330.4,1959460.8
5.25,1.6000000000000003,3840.000000000001,4580.96,4.4,32937.6,307795.2,857510.4,1956940.8
5.25,1.7000000000000004,4080.000000000001,4607.21,4.65,19392.6,295825.2,848690.4,1954420.8
5.25,1.8000000000000005,4320.000000000001,4633.46,4.89,5847.6,283855.2,839870.4,1951900.8
5.25,1.9000000000000006,4560.000000000002,4659.71,5.14,-7697.4,271885.2,831050.4,1949380.8
5.25,2.0000000000000004,4800.000000000001,4685.96,5.38,-21242.4,259915.2,822230.4,1946860.8
5.25,2.1000000000000005,5040.000000000001,4712.21,5.62,-34787.4,247945.2,813410.4,1944340.8
5.25,2.2000000000000006,5280.000000000002,4738.46,5.85,-48332.4,235975.2,804590.4,1941820.8
5.25,2.3000000000000007,5520.000000000002,4764.71,6.08,-61877.4,224005.2,795770.4,1939300.8
5.25,2.400000000000001,5760.000000000002,4790.96,6.31,-75422.4,212035.2,786950.4,1936780.8
5.25,2.500000000000001,6000.000000000002,4817.21,6.54,-88967.4,200065.2,778130.4,1934260.8
5.25,2.600000000000001,6240.000000000003,4843.46,6.76,-102512.4,188095.2,769310.4,1931740.8
5.25,2.700000000000001,6480.000000000003,4869.71,6.99,-116057.4,176125.2,760490.4,1929220.8
5.25,2.800000000000001,6720.000000000003,4895.96,7.21,-129602.4,164155.2,751670.4,1926700.8
5.25,2.9000000000000012,6960.000000000003,4922.21,7.42,-143147.4,152185.2,742850.4,1924180.8
5.25,3.0000000000000013,7200.000000000004,4948.46,7.64,-156692.4,140215.2,734030.4,1921660.8
5.33,0.6,1440.0,4329.23,1.77,167593.8,427347.6,946855.2,1985870.4
5.33,0.7,1680.0,4355.9,2.06,153834.0,415188.0,937896.0,1983312.0
5.33,0.7999999999999999,1919.9999999999998,4382.56,2.34,140073.6,403027.2,928934.4,1980748.8
5.33,0.8999999999999999,2160.0,4409.23,2.61,126313.8,390867.6,919975.2,1978190.4
5.33,0.9999999999999999,2399.9999999999995,4435.9,2.89,112554.0,378708.0,911016.0,1975632.0
5.33,1.0999999999999999,2639.9999999999995,4462.56,3.16,98793.6,366547.2,902054.4,1973068.8
5.33,1.2,2880.0,4489.23,3.42,85033.8,354387.6,893095.2,1970510.4
5.33,1.3,3120.0,4515.9,3.68,71274.0,342228.0,884136.0,1967952.0
5.33,1.4000000000000001,3360.0000000000005,4542.56,3.94,57513.6,330067.2,875174.4,1965388.8
5.33,1.5000000000000002,3600.0000000000005,4569.23,4.2,43753.8,317907.6,866215.2,1962830.4
5.33,1.6000000000000003,3840.000000000001,4595.9,4.46,29994.0,305748.0,857256.0,1960272.0
5.33,1.7000000000000004,4080.000000000001,4622.56,4.71,16233.6,293587.2,848294.4,1957708.8
5.33,1.8000000000000005,4320.000000000001,4649.23,4.96,2473.8,281427.6,839335.2,1955150.4
5.33,1.9000000000000006,4560.000000000002,4675.9,5.2,-11286.0,269268.0,830376.0,1952592.0
5.33,2.0000000000000004,4800.000000000001,4702.56,5.44,-25046.4,257107.2,821414.4,1950028.8
5.33,2.1000000000000005,5040.000000000001,4729.23,5.68,-38806.2,244947.6,812455.2,1947470.4
5.33,2.2000000000000006,5280.000000000002,4755.9,5.92,-52566.0,232788.0,803496.0,1944912.0
5.33,2.3000000000000007,5520.000000000002,4782.56,6.16,-66326.4,220627.2,794534.4,1942348.8
5.33,2.400000000000001,5760.000000000002,4809.23,6.39,-80086.2,208467.6,785575.2,1939790.4
5.33,2.500000000000001,6000.000000000002,4835.9,6.62,-93846.0,196308.0,776616.0,1937232.0
5.33,2.600000000000001,6240.000000000003,4862.56,6.84,-107606.4,184147.2,767654.4,1934668.8
5.33,2.700000000000001,6480.000000000003,4889.23,7.07,-121366.2,171987.6,758695.2,1932110.4
5.33,2.800000000000001,6720.000000000003,4915.9,7.29,-135126.0,159828.0,749736.0,1929552.0
5.33,2.9000000000000012,6960.000000000003,4942.56,7.51,-148886.4,147667.2,740774.4,1926988.8
5.33,3.0000000000000013,7200.000000000004,4969.23,7.73,-162646.2,135507.6,731815.2,1924430.4
5.42,0.6,1440.0,4340.0,1.8,166800.0,427200.0,948000.0,1989600.0
5.42,0.7,1680.0,4367.08,2.08,152824.8,414849.6,938899.2,1986998.4
5.42,0.7999999999999999,1919.9999999999998,4394.17,2.37,138850.2,402500.4,929800.8,1984401.6
5.42,0.8999999999999999,2160.0,4421.25,2.65,124875.0,390150.0,920700.0,1981800.0
5.42,0.9999999999999999,2399.9999999999995,4448.33,2.92,110899.8,377799.6,911599.2,1979198.4
5.42,1.0999999999999999,2639.9999999999995,4475.42,3.2,96925.2,365450.4,902500.8,1976601.6
5.42,1.2,2880.0,4502.5,3.46,82950.0,353100.0,893400.0,1974000.0
5.42,1.3,3120.0,4529.58,3.73,68974.8,340749.6,884299.2,1971398.4
5.42,1.4000000000000001,3360.0000000000005,4556.67,3.99,55000.2,328400.4,875200.8,1968801.6
5.42,1.5000000000000002,3600.0000000000005,4583.75,4.25,41025.0,316050.0,866100.0,1966200.0
5.42,1.6000000000000003,3840.000000000001,4610.83,4.51,27049.8,303699.6,856999.2,1963598.4
5.42,1.7000000000000004,4080.000000000001,4637.92,4.77,13075.2,291350.4,847900.8,1961001.6
5.42,1.8000000000000005,4320.000000000001,4665.0,5.02,-900.0,279000.0,838800.0,1958400.0
5.42,1.9000000000000006,4560.000000000002,4692.08,5.26,-14875.2,266649.6,829699.2,1955798.4
5.42,2.0000000000000004,4800.000000000001,4719.17,5.51,-28849.8,254300.4,820600.8,1953201.6
5.42,2.1000000000000005,5040.000000000001,4746.25,5.75,-42825.0,241950.0,811500.0,1950600.0
5.42,2.2000000000000006,5280.000000000002,4773.33,5.99,-56800.2,229599.6,802399.2,1947998.4
5.42,2.3000000000000007,5520.000000000002,4800.42,6.23,-70774.8,217250.4,793300.8,1945401.6
5.42,2.400000000000001,5760.000000000002,4827.5,6.46,-84750.0,204900.0,784200.0,1942800.0
5.42,2.500000000000001,6000.000000000002,4854.58,6.69,-98725.2,192549.6,775099.2,1940198.4
5.42,2.600000000000001,6240.000000000003,4881.67,6.92,-112699.8,180200.4,766000.8,1937601.6
5.42,2.700000000000001,6480.000000000003,4908.75,7.15,-126675.0,167850.0,756900.0,1935000.0
5.42,2.800000000000001,6720.000000000003,4935.83,7.37,-140650.2,155499.6,747799.2,1932398.4
5.42,2.9000000000000012,6960.000000000003,4962.92,7.6,-154624.8,143150.4,738700.8,1929801.6
5.42,3.0000000000000013,7200.000000000004,4990.0,7.82,-168600.0,130800.0,729600.0,1927200.0
5.5,0.6,1440.0,4350.77,1.82,166006.2,427052.4,949144.8,1993329.6
5.5,0.7,1680.0,4378.27,2.11,151816.2,414512.4,939904.8,1990689.6
5.5,0.7999999999999999,1919.9999999999998,4405.77,2.4,137626.2,401972.4,930664.8,1988049.6
5.5,0.8999999999999999,2160.0,4433.27,2.68,123436.2,389432.4,921424.8,1985409.6
5.5,0.9999999999999999,2399.9999999999995,4460.77,2.96,109246.2,376892.4,912184.8,1982769.6
5.5,1.0999999999999999,2639.9999999999995,4488.27,3.24,95056.2,364352.4,902944.8,1980129.6
5.5,1.2,2880.0,4515.77,3.51,80866.2,351812.4,893704.8,1977489.6
5.5,1.3,3120.0,4543.27,3.78,66676.2,339272.4,884464.8,1974849.6
5.5,1.4000000000000001,3360.0000000000005,4570.77,4.04,52486.2,326732.4,875224.8,1972209.6
5.5,1.5000000000000002,3600.0000000000005,4598.27,4.31,38296.2,314192.4,865984.8,1969569.6
5.5,1.6000000000000003,3840.000000000001,4625.77,4.57,24106.2,301652.4,856744.8,1966929.6
5.5,1.7000000000000004,4080.000000000001,4653.27,4.82,9916.2,289112.4,847504.8,1964289.6
5.5,1.8000000000000005,4320.000000000001,4680.77,5.08,-4273.8,276572.4,838264.8,1961649.6
5.5,1.9000000000000006,4560.000000000002,4708.27,5.33,-18463.8,264032.4,829024.8,1959009.6
5.5,2.0000000000000004,4800.000000000001,4735.77,5.57,-32653.8,251492.4,819784.8,1956369.6
5.5,2.1000000000000005,5040.000000000001,4763.27,5.82,-46843.8,238952.4,810544.8,1953729.6
5.5,2.2000000000000006,5280.000000000002,4790.77,6.06,-61033.8,226412.4,801304.8,1951089.6
5.5,2.3000000000000007,5520.000000000002,4818.27,6.3,-75223.8,213872.4,792064.8,1948449.6
5.5,2.400000000000001,5760.000000000002,4845.77,6.54,-89413.8,201332.4,782824.8,1945809.6
5.5,2.500000000000001,6000.000000000002,4873.27,6.77,-103603.8,188792.4,773584.8,1943169.6
5.5,2.600000000000001,6240.000000000003,4900.77,7.0,-117793.8,176252.4,764344.8,1940529.6
5.5,2.700000000000001,6480.000000000003,4928.27,7.23,-131983.8,163712.4,755104.8,1937889.6
5.5,2.800000000000001,6720.000000000003,4955.77,7.46,-146173.8,151172.4,745864.8,1935249.6
5.5,2.9000000000000012,6960.000000000003,4983.27,7.68,-160363.8,138632.4,736624.8,1932609.6
5.5,3.0000000000000013,7200.000000000004,5010.77,7.9,-174553.8,126092.4,727384.8,1929969.6
5.58,0.6,1440.0,4361.54,1.84,165212.4,426904.8,950289.6,1997059.2
5.58,0.7,1680.0,4389.46,2.14,150807.6,414175.2,940910.4,1994380.8
5.58,0.7999999999999999,1919.9999999999998,4417.37,2.43,136402.2,401444.4,931528.8,1991697.6
5.58,0.8999999999999999,2160.0,4445.29,2.71,121997.4,388714.8,922149.6,1989019.2
5.58,0.9999999999999999,2399.9999999999995,4473.21,3.0,107592.6,375985.2,912770.4,1986340.8
5.58,1.0999999999999999,2639.9999999999995,4501.12,3.27,93187.2,363254.4,903388.8,1983657.6
5.58,1.2,2880.0,4529.04,3.55,78782.4,350524.8,894009.6,1980979.2
5.58,1.3,3120.0,4556.96,3.82,64377.6,337795.2,884630.4,1978300.8
5.58,1.4000000000000001,3360.0000000000005,4584.87,4.09,49972.2,325064.4,875248.8,1975617.6
5.58,1.5000000000000002,3600.0000000000005,4612.79,4.36,35567.4,312334.8,865869.6,1972939.2
5.58,1.6000000000000003,3840.000000000001,4640.71,4.62,21162.6,299605.2,856490.4,1970260.8
5.58,1.7000000000000004,4080.000000000001,4668.62,4.88,6757.2,286874.4,847108.8,1967577.6
5.58,1.8000000000000005,4320.000000000001,4696.54,5.14,-7647.6,274144.8,837729.6,1964899.2
5.58,1.9000000000000006,4560.000000000002,4724.46,5.39,-22052.4,261415.2,828350.4,1962220.8
5.58,2.0000000000000004,4800.000000000001,4752.37,5.64,-36457.8,248684.4,818968.8,1959537.6
5.58,2.1000000000000005,5040.000000000001,4780.29,5.89,-50862.6,235954.8,809589.6,1956859.2
5.58,2.2000000000000006,5280.000000000002,4808.21,6.13,-65267.4,223225.2,800210.4,1954180.8
5.58,2.3000000000000007,5520.000000000002,4836.12,6.37,-79672.8,210494.4,790828.8,1951497.6
5.58,2.400000000000001,5760.000000000002,4864.04,6.61,-94077.6,197764.8,781449.6,1948819.2
5.58,2.500000000000001,6000.000000000002,4891.96,6.85,-108482.4,185035.2,772070.4,1946140.8
5.58,2.600000000000001,6240.000000000003,4919.87,7.08,-122887.8,172304.4,762688.8,1943457.6
5.58,2.700000000000001,6480.000000000003,4947.79,7.31,-137292.6,159574.8,753309.6,1940779.2
5.58,2.800000000000001,6720.000000000003,4975.71,7.54,-151697.4,146845.2,743930.4,1938100.8
5.58,2.9000000000000012,6960.000000000003,5003.62,7.77,-166102.8,134114.4,734548.8,1935417.6
5.58,3.0000000000000013,7200.000000000004,5031.54,7.99,-180507.6,121384.8,725169.6,1932739.2
5.67,0.6,1440.0,4372.31,1.87,164418.6,426757.2,951434.4,2000788.8
5.67,0.7,1680.0,4400.64,2.16,149798.4,413836.8,941913.6,1998067.2
5.67,0.7999999999999999,1919.9999999999998,4428.97,2.46,135178.2,400916.4,932392.8,1995345.6
5.67,0.8999999999999999,2160.0,4457.31,2.75,120558.6,387997.2,922874.4,1992628.8
5.67,0.9999999999999999,2399.9999999999995,4485.64,3.03,105938.4,375076.8,913353.6,1989907.2
5.67,1.0999999999999999,2639.9999999999995,4513.97,3.31,91318.2,362156.4,903832.8,1987185.6
5.67,1.2,2880.0,4542.31,3.59,76698.6,349237.2,894314.4,1984468.8
5.67,1.3,3120.0,4570.64,3.87,62078.4,336316.8,884793.6,1981747.2
5.67,1.4000000000000001,3360.0000000000005,4598.97,4.14,47458.2,323396.4,875272.8,1979025.6
5.67,1.5000000000000002,3600.0000000000005,4627.31,4.41,32838.6,310477.2,865754.4,1976308.8
5.67,1.6000000000000003,3840.000000000001,4655.64,4.67,18218.4,297556.8,856233.6,1973587.2
5.67,1.7000000000000004,4080.000000000001,4683.97,4.94,3598.2,284636.4,846712.8,1970865.6
5.67,1.8000000000000005,4320.000000000001,4712.31,5.19,-11021.4,271717.2,837194.4,1968148.8
5.67,1.9000000000000006,4560.000000000002,4740.64,5.45,-25641.6,258796.8,827673.6,1965427.2
5.67,2.0000000000000004,4800.000000000001,4768.97,5.7,-40261.8,245876.4,818152.8,1962705.6
5.67,2.1000000000000005,5040.000000000001,4797.31,5.95,-54881.4,232957.2,808634.4,1959988.8
5.67,2.2000000000000006,5280.000000000002,4825.64,6.2,-69501.6,220036.8,799113.6,1957267.2
